Unnamed: 0,sector,name of course,module_name,Video Title,video_link_to_embed,BASIC_ADVANCED
203,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,How flaps work?,https://www.youtube.com/watch?v=MWWEjwideag,BASIC
204,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,How does altimeter work?,https://www.youtube.com/watch?v=yGiT_0BzZk4,BASIC
205,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,AIRSPEED INDICATOR (ASI) errors.,https://www.youtube.com/watch?v=srLKqWuUeK8,BASIC
206,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,How does VSI work?,https://www.youtube.com/watch?v=gZBzs2b2kJU,BASIC
207,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,Centre-zero ammeter. How does it work?,https://www.youtube.com/watch?v=Eg5o7MKCeTs,BASIC
208,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,Left-zero ammeter. How does it work?,https://www.youtube.com/watch?v=LbFkTUJraPU,BASIC
209,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,Impulse coupling.,https://www.youtube.com/watch?v=DAntiSOgh5k,BASIC
210,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,AIRCRAFT ATTITUDE,https://www.youtube.com/watch?v=T0NMc7uSEOs,BASIC
211,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,Angle of climb vs rate of climb.,https://www.youtube.com/watch?v=St3TnTKACYw,BASIC
212,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,What is QNH?,https://www.youtube.com/watch?v=Duug7p7V9mo,BASIC
213,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,What is GROUND EFFECT?,https://www.youtube.com/watch?v=D_WsYnzifDs,BASIC
214,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,Why is the aircraft propeller offset to the right?,https://www.youtube.com/watch?v=v_5PRSndKYo,BASIC
215,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 3: Navigation and Instruments,How does CONSTANT SPEED PROPELLER work?,https://www.youtube.com/watch?v=kCSKhDL0bXM,BASIC
216,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,How does stall speed change?,https://www.youtube.com/watch?v=Dg6UgZMexVo,BASIC
217,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,How does stall speed change in a turn?,https://www.youtube.com/watch?v=3l6gxlQbbjU,BASIC
218,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,How far can airplane glide?,https://www.youtube.com/watch?v=klqXonOpPB0,BASIC
219,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,What is aspect ratio?,https://www.youtube.com/watch?v=Q-fOYgW4Cno,BASIC
220,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,What is relative airflow?,https://www.youtube.com/watch?v=jo24pruCz4U,BASIC
221,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,VMC in Australian Airspace.,https://www.youtube.com/watch?v=eK4yN8L6L0A,BASIC
222,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,The real four-stroke cycle in an aircraft piston engine.,https://www.youtube.com/watch?v=8QF_epYzXFM,BASIC
223,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,All the V SPEEDS you need to know explained.,https://www.youtube.com/watch?v=UzfR1iXaLD0,BASIC
224,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,ADVERSE YAW explained in simple terms.,https://www.youtube.com/watch?v=D9cIof2O6Mc,BASIC
225,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,how AUTOROTATION works on airplanes?,https://www.youtube.com/watch?v=6w3P9YMSaLQ,BASIC
226,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,Is WIND SHEAR the greatest weather hazard to aviation? You be the judge!,https://www.youtube.com/watch?v=mLrAQ8xOItg,BASIC
227,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,Are THUNDERSTORMS dangerous for airplanes?,https://www.youtube.com/watch?v=Y-ieXbVJbDc,BASIC
228,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,Lift vs Coefficient of Lift. What's the difference?,https://www.youtube.com/watch?v=7XlF1IkfqZA,BASIC
229,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,Why aircraft fly SO HIGH? | Simple mathematical explanation.,https://www.youtube.com/watch?v=QllWhD4_nFE,BASIC
230,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 4: Flight Performance and Maneuvers,Region of reverse command.,https://www.youtube.com/watch?v=025DtZ55EOc,BASIC
231,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Supercharger vs turbocharger,https://www.youtube.com/watch?v=o_MQ-5-Gii8,BASIC
232,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How does airplane climb?,https://www.youtube.com/watch?v=PvjQGhBkJW0,BASIC
233,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How to work out Pressure Height.,https://www.youtube.com/watch?v=qFw2I4j13Lo,BASIC
234,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Detonation and preignition.,https://www.youtube.com/watch?v=JlReg-GIzIg,BASIC
235,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How jet engine works?,https://www.youtube.com/watch?v=Wcz8tbgGoNA,BASIC
236,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Carburetor Heat.,https://www.youtube.com/watch?v=65djenNI_Ho,BASIC
237,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,What is angle of attack?,https://www.youtube.com/watch?v=t0tCRq2JedY,BASIC
238,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How aircraft turn?,https://www.youtube.com/watch?v=7tWOyOu-QG4,BASIC
239,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,What is INDUCED DRAG?,https://www.youtube.com/watch?v=MnB6Lqr91Yc,BASIC
240,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Basic GYROSCOPE.,https://www.youtube.com/watch?v=yccEJugC2gs,BASIC
241,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,What is P-FACTOR? | The Asymmetric Blade Effect,https://www.youtube.com/watch?v=zwd9I_fIVZc,BASIC
242,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,What is the Load Factor?,https://www.youtube.com/watch?v=8mvXSYUzIF4,BASIC
243,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Asymmetrical Marvels | Unique Aircraft Designs,https://www.youtube.com/watch?v=GDKO2-CU08M,BASIC
244,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How Magneto Works | Simply explained for student pilots.,https://www.youtube.com/watch?v=P5JWuYvf1Jk,BASIC
245,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,How Runway Illusions affect pilot perception | SIMPLY explained.,https://www.youtube.com/watch?v=Zmux_WJ3Bcc,BASIC
246,Aerospace & Aviation,Basic Aeronautical Knowledge,Module 5: Aircraft Stability and Control,Overbanking and underbanking | The important climbing and descending turn effects,https://www.youtube.com/watch?v=qIFXiX_26Ys,BASIC
247,Aerospace & Aviation,Cabin Crew Essentials,Module 1: Introduction to Cabin Crew Operations,Aviation - Introduction to Aviation,https://www.youtube.com/watch?v=USnPFaqcuT4,ADVANCED
248,Aerospace & Aviation,Cabin Crew Essentials,Module 1: Introduction to Cabin Crew Operations,Aviation - Terminologies,https://www.youtube.com/watch?v=GadeZEL9j6U,ADVANCED
249,Aerospace & Aviation,Cabin Crew Essentials,Module 1: Introduction to Cabin Crew Operations,Aviation - Theory of Flight,https://www.youtube.com/watch?v=PhDfkGYw6eE,ADVANCED
250,Aerospace & Aviation,Cabin Crew Essentials,Module 2: Flight Attendant Training and Journey,Aviation - How to Become a Flight Attendant & the Journey,https://www.youtube.com/watch?v=OUvM4uUkTO8,ADVANCED
251,Aerospace & Aviation,Cabin Crew Essentials,Module 2: Flight Attendant Training and Journey,Aviation - Different Aircraft Types & Cabin Crew Training,https://www.youtube.com/watch?v=69wTU5xkI0Y,ADVANCED
252,Aerospace & Aviation,Cabin Crew Essentials,Module 2: Flight Attendant Training and Journey,Aviation - CRM Crew Resource Management,https://www.youtube.com/watch?v=c-8rLmxAyH0,ADVANCED
253,Aerospace & Aviation,Cabin Crew Essentials,Module 3: Safety and Emergency Procedures,Aviation - Safety Equipment & Checks In flight,https://www.youtube.com/watch?v=ZPkZc4Y200s,ADVANCED
254,Aerospace & Aviation,Cabin Crew Essentials,Module 3: Safety and Emergency Procedures,Aviation - Cabin Crew Duties Normal Operations,https://www.youtube.com/watch?v=5DiS2uv4n9k,ADVANCED
255,Aerospace & Aviation,Cabin Crew Essentials,Module 3: Safety and Emergency Procedures,Aviation - Cabin Crew Duties - Abnormal Operations,https://www.youtube.com/watch?v=BdXa02QpSm4,ADVANCED
256,Aerospace & Aviation,Cabin Crew Essentials,Module 3: Safety and Emergency Procedures,Aviation - Cabin Crew Duties - Emergency Situations,https://www.youtube.com/watch?v=bKpvKd1BTeo,ADVANCED
257,Aerospace & Aviation,Cabin Crew Essentials,Module 3: Safety and Emergency Procedures,Aviation - Special Attention Passengers & Briefings,https://www.youtube.com/watch?v=XyU4e_00hwQ,ADVANCED
258,Aerospace & Aviation,Cabin Crew Essentials,Module 4: Communication and Operations,Aviation - In-flight Communication System,https://www.youtube.com/watch?v=b2R_sCHk3Jw,ADVANCED
259,Aerospace & Aviation,Cabin Crew Essentials,Module 4: Communication and Operations,Aviation - Aircraft Description,https://www.youtube.com/watch?v=eLAVMI-idwY,ADVANCED
260,Aerospace & Aviation,Cabin Crew Essentials,Module 4: Communication and Operations,Aviation - Flight Deck,https://www.youtube.com/watch?v=Ve4-bxSKas4,ADVANCED
261,Aerospace & Aviation,Cabin Crew Essentials,Module 4: Communication and Operations,Aviation - Aviation First Aid,https://www.youtube.com/watch?v=VwY6QHCAxDM,ADVANCED
262,Aerospace & Aviation,Cabin Crew Essentials,Module 5: Customer Service and Passenger Handling,Aviation - Carry-on Baggage & Checked-in Baggage,https://www.youtube.com/watch?v=3v0Y3Op8vR4,ADVANCED
263,Aerospace & Aviation,Cabin Crew Essentials,Module 5: Customer Service and Passenger Handling,Aviation - Customer Service,https://www.youtube.com/watch?v=w1hcULjoMN0,ADVANCED
264,Aerospace & Aviation,Cabin Crew Essentials,Module 5: Customer Service and Passenger Handling,Aviation - Abnormal Happenings,https://www.youtube.com/watch?v=vvgmlqNaLBE,ADVANCED
265,Aerospace & Aviation,Cabin Crew Essentials,Module 6: Crew Management and Hygiene,Aviation - Chain of Commands & CREW Hierarchy,https://www.youtube.com/watch?v=Ih9l1twp9-I,ADVANCED
266,Aerospace & Aviation,Cabin Crew Essentials,Module 6: Crew Management and Hygiene,Aviation - Food and Hygiene,https://www.youtube.com/watch?v=yf9tCgvC4-8,ADVANCED
341,Aerospace & Aviation,Rocket Propulsion,Module 1: Introduction to Rocket Propulsion,Mod-01 Lec-01 Introduction,https://www.youtube.com/watch?v=vQiIt-jX0BM,BASIC
342,Aerospace & Aviation,Rocket Propulsion,Module 1: Introduction to Rocket Propulsion,Mod-01 Lec-02 Motion in Space,https://www.youtube.com/watch?v=YV4YQz9FZRY,BASIC
343,Aerospace & Aviation,Rocket Propulsion,Module 1: Introduction to Rocket Propulsion,Mod-01 Lec-03 Rotational Frame of Reference and Orbital Velocities,https://www.youtube.com/watch?v=3BmWIc88im0,BASIC
344,Aerospace & Aviation,Rocket Propulsion,Module 1: Introduction to Rocket Propulsion,Mod-01 Lec-04 Velocity Requirements,https://www.youtube.com/watch?v=wG-RIjTpEck,BASIC
345,Aerospace & Aviation,Rocket Propulsion,Module 2: Rocket Motion and Velocity,Mod-01 Lec-05 Theory of Rocket Propulsion,https://www.youtube.com/watch?v=dXFT6bhVhro,BASIC
346,Aerospace & Aviation,Rocket Propulsion,Module 2: Rocket Motion and Velocity,Mod-01 Lec-06 Rocket Equation and Staging of Rockets,https://www.youtube.com/watch?v=hH8VR3mwXio,BASIC
347,Aerospace & Aviation,Rocket Propulsion,Module 2: Rocket Motion and Velocity,Mod-01 Lec-07 Review of Rocket Principles: Propulsion Efficiency,https://www.youtube.com/watch?v=N0vgAV4D2KA,BASIC
348,Aerospace & Aviation,Rocket Propulsion,Module 3: Rocket Propulsion Theory,Mod-01 Lec-08 Examples Illustrating Theory of Rocket Propulsion and Introduction to Nozzles,https://www.youtube.com/watch?v=0Q6tQ1XZQGA,BASIC
349,Aerospace & Aviation,Rocket Propulsion,Module 3: Rocket Propulsion Theory,Mod-01 Lec-09 Theory of Nozzles,https://www.youtube.com/watch?v=-ldFk-eyqI8,BASIC
350,Aerospace & Aviation,Rocket Propulsion,Module 3: Rocket Propulsion Theory,Mod-01 Lec-10 Nozzles Shapes,https://www.youtube.com/watch?v=R_cCU-BMbRo,BASIC
351,Aerospace & Aviation,Rocket Propulsion,Module 4: Rocket Nozzles,Mod-01 Lec-11 Area Ratio of Nozzles:Under-expansion and Over-expansion,https://www.youtube.com/watch?v=eZ0C0H8Kj7k,BASIC
352,Aerospace & Aviation,Rocket Propulsion,Module 4: Rocket Nozzles,Mod-01 Lec-12 Characteristic Velocity and Thrust Coefficient,https://www.youtube.com/watch?v=sb9zEE6ma24,BASIC
353,Aerospace & Aviation,Rocket Propulsion,Module 4: Rocket Nozzles,Mod-01 Lec-13 Divergence Loss in Conical Nozzles and the Bell Nozzle,https://www.youtube.com/watch?v=yvBtfL5SgjY,BASIC
354,Aerospace & Aviation,Rocket Propulsion,Module 5: Nozzle Design and Performance,Mod-01 Lec-14 Unconventional Nozzles and Problems in Nozzles,https://www.youtube.com/watch?v=OK08ob_niRI,BASIC
355,Aerospace & Aviation,Rocket Propulsion,Module 5: Nozzle Design and Performance,Mod-01 Lec-15 Criterion for Choice of Chemical Propellants,https://www.youtube.com/watch?v=NF2kyNy9mUc,BASIC
356,Aerospace & Aviation,Rocket Propulsion,Module 5: Nozzle Design and Performance,Mod-01 Lec-16 Choice of Fuel-Rich Propellants,https://www.youtube.com/watch?v=KJaO9V_rq18,BASIC
357,Aerospace & Aviation,Rocket Propulsion,Module 6: Chemical Rocket Propellants,Mod-01 Lec-17 Performance Prediction Analysis,https://www.youtube.com/watch?v=hXV2Vf5iaLk,BASIC
358,Aerospace & Aviation,Rocket Propulsion,Module 6: Chemical Rocket Propellants,Mod-01 Lec-18 Dissociation of Products of Combustion,https://www.youtube.com/watch?v=0bzdNfM9Qh4,BASIC
359,Aerospace & Aviation,Rocket Propulsion,Module 6: Chemical Rocket Propellants,Mod-01 Lec-19 Shifting Equilibrium and Frozen Flow in Nozzles,https://www.youtube.com/watch?v=QSbayIaZojI,BASIC
360,Aerospace & Aviation,Rocket Propulsion,Module 7: Propellant Performance and Selection,Mod-01 Lec-20 Factors Influencing Choice of Chemical Propellants,https://www.youtube.com/watch?v=EPwMzregWy8,BASIC
361,Aerospace & Aviation,Rocket Propulsion,Module 7: Propellant Performance and Selection,Mod-01 Lec-21 Low Energy Liquid Propellants and Hybrid Propellants,https://www.youtube.com/watch?v=3xip3rLzmCo,BASIC
362,Aerospace & Aviation,Rocket Propulsion,Module 7: Propellant Performance and Selection,Mod-01 Lec-22 Introduction to Solid Propellant Rockets,https://www.youtube.com/watch?v=K8cwhVTJbmg,BASIC
363,Aerospace & Aviation,Rocket Propulsion,Module 8: Solid Propellant Rockets,Mod-01 Lec-23 Burn Rate of Solid Propellants and Equilibrium pressure in Solid Propellants Rockets,https://www.youtube.com/watch?v=J4j6y-K4Czc,BASIC
364,Aerospace & Aviation,Rocket Propulsion,Module 8: Solid Propellant Rockets,Mod-01 Lec-24 Design Aspects of Solid Propellant Rockets,https://www.youtube.com/watch?v=06pCrJbUJ-U,BASIC
365,Aerospace & Aviation,Rocket Propulsion,Module 8: Solid Propellant Rockets,Mod-01 Lec-25 Burning Surface Area of Solid Propellant Grains,https://www.youtube.com/watch?v=00mvx4IjD5M,BASIC
366,Aerospace & Aviation,Rocket Propulsion,Module 9: Solid Propellant Rocket Design,Mod-01 Lec-26 Ignition of Solid Propellant Rockets,https://www.youtube.com/watch?v=nK81e22-KlA,BASIC
367,Aerospace & Aviation,Rocket Propulsion,Module 9: Solid Propellant Rocket Design,Mod-01 Lec-27 Review of Solid Propellant Rockets,https://www.youtube.com/watch?v=4qg6Y8Sewvw,BASIC
368,Aerospace & Aviation,Rocket Propulsion,Module 9: Solid Propellant Rocket Design,Mod-01 Lec-28 Feed Systems for Liquid Propellant Rockets,https://www.youtube.com/watch?v=hGDlaels2NM,BASIC
369,Aerospace & Aviation,Rocket Propulsion,Module 10: Liquid Propellant Rockets,Mod-01 Lec-29 Feed System Cycles for Pump Fed Liquid Propellant Rockets,https://www.youtube.com/watch?v=1-sQ9pHBZhs,BASIC
370,Aerospace & Aviation,Rocket Propulsion,Module 10: Liquid Propellant Rockets,Mod-01 Lec-30 Analysis of Gas Generator and Staged Combustion Cycles and Introduction to Injectors,https://www.youtube.com/watch?v=zz3cEoeWrUo,BASIC
371,Aerospace & Aviation,Rocket Propulsion,Module 10: Liquid Propellant Rockets,"Mod-01 Lec-31Injectors,Cooling of Chamber and Mixture Ratio Distribution",https://www.youtube.com/watch?v=fjkfMBKfjjw,BASIC
372,Aerospace & Aviation,Rocket Propulsion,Module 11: Liquid Propellant Feed Systems,Mod-01 Lec-32 Efficiencies due to Mixture Ratio Distribution and Incomplete Vaporization,https://www.youtube.com/watch?v=6SiHWAA8IRg,BASIC
373,Aerospace & Aviation,Rocket Propulsion,Module 11: Liquid Propellant Feed Systems,"Mod-01 Lec-33 Pumps and Turbines; Propellant Feed System at Zero ""g"" Conditions",https://www.youtube.com/watch?v=cEAJy7ERwOM,BASIC
374,Aerospace & Aviation,Rocket Propulsion,Module 11: Liquid Propellant Feed Systems,Mod-01 Lec-34 Review of Liquid Bi-propellant Rockets and Introduction to Mono-propellant Rockets,https://www.youtube.com/watch?v=HWnC9leGb1s,BASIC
375,Aerospace & Aviation,Rocket Propulsion,Module 12: Injectors and Combustion,Mod-01 Lec-35 Introduction to Hybrid Rockets and a Simple Illustration of Combustion Instability,https://www.youtube.com/watch?v=DEKRLelgeQc,BASIC
376,Aerospace & Aviation,Rocket Propulsion,Module 12: Injectors and Combustion,Mod-01 Lec-36 Combustion Instability in Solid Propellant and Liquid Propellant Rockets,https://www.youtube.com/watch?v=6NprHcgW7YA,BASIC
377,Aerospace & Aviation,Rocket Propulsion,Module 12: Injectors and Combustion,Mod-01 Lec-37 Wave models of Oscillation,https://www.youtube.com/watch?v=oqBAtM8Lp_8,BASIC
378,Aerospace & Aviation,Rocket Propulsion,Module 13: Rocket Engine Cycles,Mod-01 Lec-38 Mechanisms Causing Instabilities and Strategies for Avoiding Combustion Instability,https://www.youtube.com/watch?v=K2ervpbpZkg,BASIC
379,Aerospace & Aviation,Rocket Propulsion,Module 13: Rocket Engine Cycles,Mod-01 Lec-39 Electric and Magnetic Fields and the Electrostatic Thruster,https://www.youtube.com/watch?v=lFIC85paV_c,BASIC
380,Aerospace & Aviation,Rocket Propulsion,Module 13: Rocket Engine Cycles,Mod-01 Lec-40 Electrical Thrusters,https://www.youtube.com/watch?v=Lv6OuuJbyFo,BASIC
